time,word,subject,count
2019-06-27T01:36:00Z,ass,beto,0
2019-06-27T01:36:00Z,ass,tim ryan,0
2019-06-27T01:36:00Z,ass,warren,0
2019-06-27T01:36:00Z,ass,trump,2
2019-06-27T01:36:00Z,dick,booker,1
2019-06-27T01:36:00Z,dick,blasio,0
2019-06-27T01:36:00Z,dick,castro,0
2019-06-27T01:36:00Z,dick,delaney,0
2019-06-27T01:36:00Z,dick,gabbard,0
2019-06-27T01:36:00Z,dick,inslee,0
2019-06-27T01:36:00Z,dick,klobuchar,0
2019-06-27T01:36:00Z,dick,beto,0
2019-06-27T01:36:00Z,dick,tim ryan,0
2019-06-27T01:36:00Z,dick,warren,0
2019-06-27T01:36:00Z,dick,trump,2
2019-06-27T01:37:00Z,fuck,booker,2
2019-06-27T01:37:00Z,fuck,blasio,1
2019-06-27T01:37:00Z,fuck,castro,8
2019-06-27T01:37:00Z,fuck,delaney,2
2019-06-27T01:37:00Z,fuck,gabbard,3
2019-06-27T01:37:00Z,fuck,inslee,0
2019-06-27T01:37:00Z,fuck,klobuchar,0
2019-06-27T01:37:00Z,fuck,beto,8
2019-06-27T01:37:00Z,fuck,tim ryan,1
2019-06-27T01:37:00Z,fuck,warren,5
2019-06-27T01:37:00Z,fuck,trump,10
2019-06-27T01:37:00Z,shit,booker,0
2019-06-27T01:37:00Z,shit,blasio,0
2019-06-27T01:37:00Z,shit,castro,5
2019-06-27T01:37:00Z,shit,delaney,0
2019-06-27T01:37:00Z,shit,gabbard,0
2019-06-27T01:37:00Z,shit,inslee,1
2019-06-27T01:37:00Z,shit,klobuchar,0
2019-06-27T01:37:00Z,shit,beto,3
2019-06-27T01:37:00Z,shit,tim ryan,0
2019-06-27T01:37:00Z,shit,warren,0
2019-06-27T01:37:00Z,shit,trump,14
2019-06-27T01:37:00Z,bitch,booker,1
2019-06-27T01:37:00Z,bitch,blasio,0
2019-06-27T01:37:00Z,bitch,castro,1
2019-06-27T01:37:00Z,bitch,delaney,1
2019-06-27T01:37:00Z,bitch,gabbard,1
2019-06-27T01:37:00Z,bitch,inslee,0
2019-06-27T01:37:00Z,bitch,klobuchar,1
2019-06-27T01:37:00Z,bitch,beto,1
2019-06-27T01:37:00Z,bitch,tim ryan,0
2019-06-27T01:37:00Z,bitch,warren,2
2019-06-27T01:37:00Z,bitch,trump,0
2019-06-27T01:37:00Z,ass,booker,0
2019-06-27T01:37:00Z,ass,blasio,0
2019-06-27T01:37:00Z,ass,castro,0
2019-06-27T01:37:00Z,ass,delaney,0
2019-06-27T01:37:00Z,ass,gabbard,0
2019-06-27T01:37:00Z,ass,inslee,0
2019-06-27T01:37:00Z,ass,klobuchar,0
2019-06-27T01:37:00Z,ass,beto,0
2019-06-27T01:37:00Z,ass,tim ryan,0
2019-06-27T01:37:00Z,ass,warren,1
2019-06-27T01:37:00Z,ass,trump,1
2019-06-27T01:37:00Z,dick,booker,0
2019-06-27T01:37:00Z,dick,blasio,0
2019-06-27T01:37:00Z,dick,castro,0
2019-06-27T01:37:00Z,dick,delaney,0
2019-06-27T01:37:00Z,dick,gabbard,0
2019-06-27T01:37:00Z,dick,inslee,0
2019-06-27T01:37:00Z,dick,klobuchar,0
2019-06-27T01:37:00Z,dick,beto,2
2019-06-27T01:37:00Z,dick,tim ryan,0
2019-06-27T01:37:00Z,dick,warren,0
2019-06-27T01:37:00Z,dick,trump,1
2019-06-27T01:38:00Z,fuck,booker,23
2019-06-27T01:38:00Z,fuck,blasio,2
2019-06-27T01:38:00Z,fuck,castro,8
2019-06-27T01:38:00Z,fuck,delaney,0
2019-06-27T01:38:00Z,fuck,gabbard,1
2019-06-27T01:38:00Z,fuck,inslee,1
2019-06-27T01:38:00Z,fuck,klobuchar,1
2019-06-27T01:38:00Z,fuck,beto,4
2019-06-27T01:38:00Z,fuck,tim ryan,1
2019-06-27T01:38:00Z,fuck,warren,5
2019-06-27T01:38:00Z,fuck,trump,6
2019-06-27T01:38:00Z,shit,booker,15
2019-06-27T01:38:00Z,shit,blasio,1
2019-06-27T01:38:00Z,shit,castro,4
2019-06-27T01:38:00Z,shit,delaney,0
2019-06-27T01:38:00Z,shit,gabbard,0
2019-06-27T01:38:00Z,shit,inslee,1
2019-06-27T01:38:00Z,shit,klobuchar,2
2019-06-27T01:38:00Z,shit,beto,5
2019-06-27T01:38:00Z,shit,tim ryan,0
2019-06-27T01:38:00Z,shit,warren,1
2019-06-27T01:38:00Z,shit,trump,4
2019-06-27T01:38:00Z,bitch,booker,6
2019-06-27T01:38:00Z,bitch,blasio,1
2019-06-27T01:38:00Z,bitch,castro,2
2019-06-27T01:38:00Z,bitch,delaney,0
2019-06-27T01:38:00Z,bitch,gabbard,0
2019-06-27T01:38:00Z,bitch,inslee,0
2019-06-27T01:38:00Z,bitch,klobuchar,0
2019-06-27T01:38:00Z,bitch,beto,2
2019-06-27T01:38:00Z,bitch,tim ryan,0
2019-06-27T01:38:00Z,bitch,warren,1
2019-06-27T01:38:00Z,bitch,trump,1
2019-06-27T01:38:00Z,ass,booker,5
2019-06-27T01:38:00Z,ass,blasio,0
2019-06-27T01:38:00Z,ass,castro,0
2019-06-27T01:38:00Z,ass,delaney,0
2019-06-27T01:38:00Z,ass,gabbard,0
2019-06-27T01:38:00Z,ass,inslee,0
2019-06-27T01:38:00Z,ass,klobuchar,0
2019-06-27T01:38:00Z,ass,beto,0
2019-06-27T01:38:00Z,ass,tim ryan,0
2019-06-27T01:38:00Z,ass,warren,2
2019-06-27T01:38:00Z,ass,trump,4
2019-06-27T01:38:00Z,dick,booker,0
2019-06-27T01:38:00Z,dick,blasio,0
2019-06-27T01:38:00Z,dick,castro,0
2019-06-27T01:38:00Z,dick,delaney,1
2019-06-27T01:38:00Z,dick,gabbard,0
2019-06-27T01:38:00Z,dick,inslee,0
2019-06-27T01:38:00Z,dick,klobuchar,0
2019-06-27T01:38:00Z,dick,beto,1
2019-06-27T01:38:00Z,dick,tim ryan,0
2019-06-27T01:38:00Z,dick,warren,0
2019-06-27T01:38:00Z,dick,trump,0
2019-06-27T01:39:00Z,fuck,booker,20
2019-06-27T01:39:00Z,fuck,blasio,1
2019-06-27T01:39:00Z,fuck,castro,1
2019-06-27T01:39:00Z,fuck,delaney,1
2019-06-27T01:39:00Z,fuck,gabbard,0
2019-06-27T01:39:00Z,fuck,inslee,0
2019-06-27T01:39:00Z,fuck,klobuchar,0
2019-06-27T01:39:00Z,fuck,beto,8
2019-06-27T01:39:00Z,fuck,tim ryan,0
2019-06-27T01:39:00Z,fuck,warren,8
2019-06-27T01:39:00Z,fuck,trump,6
2019-06-27T01:39:00Z,shit,booker,15
2019-06-27T01:39:00Z,shit,blasio,0
